HUD PROJECT NUMBER,PREMISE ID,PROPERTY NAME,PROPERTY STREET,PROPERTY CITY,PROPERTY STATE,PROPERTY ZIP,UNITS,INITIAL ENDORSEMENT DATE,FINAL ENDORSEMENT DATE,ORIGINAL MORTGAGE AMOUNT,FIRST PAYMENT DATE,MATURITY DATE,TERM IN MONTHS,INTEREST RATE,CURRENT PRINCIPAL AND INTEREST,AMORTIZED PRINCIPAL BALANCE,HOLDER NAME,HOLDER CITY,HOLDER STATE,SERVICER NAME,SERVICER CITY,SERVICER STATE,SECTION OF ACT CODE,SOA CATEGORY/SUB CATEGORY,TE,TC
10222055,0000003361,WESTVIEW OF DERBY,445 NORTH WESTVIEW,DERBY,KS,67037,90,11/26/2013,11/26/2013,"4,951,400 ",1/1/2014,1/1/2040,313,4.05,"25,643.43 ","4,888,236.17 ",HEARTLAND BANK,CHESTERFIELD,MO,HEARTLAND BANK,CHESTERFIELD,MO,RFP,223(a)(7)/232/223(f)/Pur/Refi/Nursing Home,,
10235088,0000009995,MISSION TOWERS,2929 MINNESOTA,TOPEKA,KS,66605,100,4/7/1977,10/5/1978,"2,178,500 ",7/1/1978,6/1/2018,480,7.5,"14,336.08 ","582,265.64 ",BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,OMI,221(d)(4) Mkt. Rate Mod Inc/ Disp Fams,,
10235111,0000009790,GREENWAY PARK APTS,404 W PAWNEE,WICHITA,KS,67213,91,5/17/1978,11/16/1979,"1,978,600 ",11/1/1979,10/1/2019,480,7.5,"13,020.59 ","676,336.77 ",DEUTSCHE BANK TRUST COMPANY AM,NEW YORK,NY,WELLS FARGO BANK NA,MC LEAN,VA,OMI,221(d)(4) Mkt. Rate Mod Inc/ Disp Fams,,
10235207,0000007780,WINDSOR COURT APTS,305 EAST WINDSOR ROAD,ARKANSAS CITY,KS,67005,77,10/21/1999,10/21/1999,"856,100 ",12/1/1999,3/1/2030,364,7.98,"6,253.25 ","669,864.41 ",BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235212,0000017157,THE CLUSTERS APTS,1401 EAST 23RD AVENUE,HUTCHINSON,KS,67501,75,3/28/2002,3/28/2002,"750,000 ",5/1/2002,4/1/2032,360,7.5,"5,244.11 ","616,502.59 ",BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235213,0000006372,VANTAGE POINT,1030 COLLEGE,WELLINGTON,KS,67152,55,9/24/2002,9/24/2002,"538,800 ",11/1/2002,10/1/2032,360,7.5,"3,767.37 ","449,718.40 ",BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235215,0000003937,HORIZON PLAZA APTS,1531 WHEELER ST.,EMPORIA,KS,66801,100,5/27/2004,5/27/2004,"2,126,400 ",7/1/2004,6/1/2032,336,5.75,"12,746.73 ","1,708,340.27 ",BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235221,0000004765,MIMOSA ARMS APARTMENTS,700 JANET STREET,CLEARWATER,KS,67202,30,11/28/2003,11/28/2003,"887,300 ",1/1/2004,12/1/2034,372,5.65,"5,059.15 ","734,564.46 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235223,0000005398,EASTVIEW GARDENS,225 E HICKORY,HESSTON,KS,67062,30,6/30/2003,6/30/2003,"166,000 ",8/1/2003,7/1/2033,360,6.5,"1,049.23 ","137,181.01 ",HEARTLAND BANK,CHESTERFIELD,MO,HEARTLAND BANK,CHESTERFIELD,MO,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235229,0000005218,EASTWOOD APTS,221 WEST HARVEY STE 116,WELLINGTON,KS,67152,30,8/28/2003,8/28/2003,"287,000 ",10/1/2003,9/1/2033,360,6.68,"1,848.14 ","239,395.75 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235232,0000004596,CODY PLAZA APARTMENTS,111 SHAWNEE,LEAVENWORTH,KS,66048,87,1/29/2004,1/29/2004,"1,951,400 ",3/1/2004,2/1/2031,324,5.33,"11,373.11 ","1,500,529.53 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235233,0000004171,WALNUT TOWERS APARTMENTS,1201 MENOR ROAD,WINFIELD,KS,67156,78,3/31/2004,3/31/2004,"1,306,600 ",5/1/2004,4/1/2029,300,5.25,"7,829.77 ","963,247.90 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235234,0000004384,OSAGE TRAILS APTS,1500 SOUTH 25TH STREET,PARSONS,KS,67357,100,2/27/2004,2/27/2004,"891,100 ",4/1/2004,3/1/2034,360,5.875,"5,271.19 ","736,640.98 ",BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,REH,223(a)(7)/221(d)(3) MKT Refi/ Moderate Income,,
10235236,0000003566,JOHNSTON TOWERS,623 JOHNSTON TOWERS,SALINA,KS,67401,91,11/3/2004,11/3/2004,"1,469,500 ",1/1/2005,12/1/2017,156,5.75,"13,396.67 ","497,597.47 ",BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235237,0000002562,CANTERBURY VILLAGE APARTMENTS,2300 SAINT JAMES COURT,WINFIELD,KS,67156,100,10/25/2005,10/10/2007,"1,780,000 ",2/1/2007,1/1/2047,480,4.625,"6,554.00 ","1,321,154.47 ",GERSHMAN INVESTMENT CORP,SAINT LOUIS,MO,GERSHMAN INVESTMENT CORP,SAINT LOUIS,MO,OMI,221(d)(4) Mkt. Rate Mod Inc/ Disp Fams,,TC
10235238,0000003384,NEOSHO PLAZA APARTMENTS,24 N. NEOSHO STREET,COUNCIL GROVE,KS,66846,33,1/28/2005,1/28/2005,"544,200 ",3/1/2005,10/1/2018,164,5.5,"4,727.45 ","214,559.11 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235241,0000002330,SYCAMORE VILLAGE RESIDENCES,2601 NORTH JOPLIN,PITTSBURG,KS,66762,128,12/28/2005,8/17/2007,"3,800,000 ",5/1/2007,4/1/2047,480,4.85,"18,159.90 ","3,572,465.00 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,OMI,221(d)(4) Mkt. Rate Mod Inc/ Disp Fams,,TC
10235245,0000002556,OAKDALE PLAZA APARTMENTS,121 OAKDALE AVENUE,SALINA,KS,67401,46,10/31/2005,10/31/2005,"818,800 ",12/1/2005,11/1/2020,180,5.58,"6,725.09 ","429,723.48 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235247,0000002526,KNIGHTBRIDGE MANOR,501 SW FRANKLIN AVENUE,TOPEKA,KS,66606,60,11/29/2005,11/29/2005,"250,000 ",1/1/2006,12/1/2035,360,6.5,"1,580.17 ","218,940.90 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235248,0000002537,CONCORDIA II APARTMENTS,516 E 7TH STREET,CONCORDIA,KS,66901,22,11/23/2005,11/23/2005,"238,000 ",1/1/2006,12/1/2035,360,6,"1,426.93 ","206,180.70 ",PRUDENTIAL HUNTOON PAIGE ASSOC,DALLAS,TX,PRUDENTIAL HUNTOON PAIGE ASSOC,DALLAS,TX,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235249,0000002144,VERMONT TOWERS,1101 VERMONT STREET,LAWRENCE,KS,66044,60,4/27/2006,4/27/2006,"1,550,000 ",6/1/2006,5/1/2032,312,5.35,"9,208.94 ","1,268,287.18 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235250,0000001414,MULBERRY COURT,1500 N CEDAR STREET,ABILENE,KS,67410,37,12/1/2006,12/1/2006,"417,500 ",1/1/2007,12/1/2036,360,6.75,"2,707.90 ","374,938.02 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235251,0000001421,HILLSIDE TERRACE APARTMENTS,414 WATSON STREET,PRATT,KS,67124,60,12/4/2006,12/4/2006,"313,500 ",2/1/2007,1/1/2037,360,6.3,"1,940.48 ","279,717.57 ","PNC BANK, NATIONAL ASSOCIATION",MIAMISBURG,OH,"PNC BANK, NATIONAL ASSOCIATION",MIAMISBURG,OH,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235254,0000000795,WINDRIDGE APARTMENTS,2502 WILDWOOD LANE,WICHITA,KS,67217,136,9/14/2007,2/24/2009,"4,475,100 ",11/1/2008,10/1/2045,444,6.25,"25,886.33 ","4,261,673.71 ",WALKER AND DUNLOP LLC,BETHESDA,MD,"PNC BANK, NATIONAL ASSOCIATION",MIAMISBURG,OH,OMI,221(d)(4) Mkt. Rate Mod Inc/ Disp Fams,,TC
10235256,0000007791,EATON PLACE,517 DOUGLAS AVENUE,WICHITA,KS,67202,115,8/24/2010,8/24/2010,"6,125,000 ",10/1/2010,9/1/2050,480,4.33,"26,870.00 ","5,886,837.41 ",OAK GROVE COMMERCIAL MORTGAGE,SAINT PAUL,MN,OAK GROVE COMMERCIAL MORTGAGE,SAINT PAUL,MN,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235257,0000008078,THE QUARTERS AT CAMBRIDGE,9959 E 21ST ST N,WICHITA,KS,67206,194,3/16/2011,3/16/2011,"12,858,900 ",4/1/2011,1/1/2051,478,4.12,"54,796.08 ","12,403,218.86 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235261,0000005582,COUNTRY CLUB TOWER APTS,1515 CLUBHOUSE DRIVE,AUGUSTA,KS,67010,48,1/27/2011,1/27/2011,"1,224,400 ",3/1/2011,7/1/2043,389,3.75,"5,443.42 ","1,153,778.56 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235262,0000005558,HERITAGE HOUSE APARTMENTS,211 NORTH GORDY STREET,EL DORADO,KS,67402,60,2/28/2011,2/28/2011,"1,092,200 ",4/1/2011,7/1/2040,352,3.75,"5,120.53 ","1,019,572.42 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235263,0000005577,PARK PLAZA TOWERS,1914 CENTRAL AVENUE,DODGE CITY,KS,67801,60,2/25/2011,2/25/2011,"1,034,100 ",4/1/2011,7/1/2040,352,3.75,"4,848.14 ","965,335.91 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235265,0000004983,NORTHGATE MANOR APTS,1442 GARDEN LANE,MCPHERSON,KS,67460,60,5/31/2011,5/31/2011,"1,037,800 ",7/1/2011,9/1/2041,363,4.17,"5,035.90 ","981,460.17 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235266,0000005567,GORDY SQUARE APARTMENTS,200 NORTH GORDY STREET,EL DORADO,KS,67042,63,3/22/2011,3/22/2011,"1,292,600 ",5/1/2011,6/1/2042,374,4.08,"6,112.33 ","1,221,103.69 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235267,0000005977,WINDEMERE II,8220 E OXFORD CIRCLE,WICHITA,KS,67226,76,8/25/2011,8/25/2011,"3,650,000 ",10/1/2011,9/1/2034,276,3.77,"19,796.08 ","3,351,630.33 ",BANKERS MORTGAGE AND INVESTMEN,OVERLAND PARK,KS,BANKERS MORTGAGE AND INVESTMEN,OVERLAND PARK,KS,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235268,0000005211,SUNFLOWER PLAZA TOWER APTS,701 S POPLAR,OTTAWA,KS,66067,60,2/22/2012,2/22/2012,"1,146,800 ",4/1/2012,3/1/2041,348,3.62,"5,326.93 ","1,092,326.17 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235269,0000003778,POLO CLUB APARTMENTS,7676 EAST POLO DRIVE,WICHITA,KS,67206,48,2/23/2012,2/23/2012,"4,000,000 ",4/1/2012,3/1/2052,480,3.78,"16,174.44 ","3,895,541.09 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235270,0000005549,PICKWICK PLACE,600 MAPLE,COFFEYVILLE,KS,67337,60,3/30/2012,3/30/2012,"816,000 ",5/1/2012,4/1/2042,360,3.95,"3,872.22 ","782,563.21 ",RED MORTGAGE CAPITAL LLC,COLUMBUS,OH,RED MORTGAGE CAPITAL LLC,COLUMBUS,OH,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235272,0000004993,SHADYWAY PLAZA APTS,1421 N SPRUCE STREET,WICHITA,KS,67214,100,1/31/2013,1/31/2013,"2,418,900 ",3/1/2013,8/1/2032,234,2.5,"13,071.34 ","2,280,056.98 ",WALKER AND DUNLOP LLC,BETHESDA,MD,"PNC BANK, NATIONAL ASSOCIATION",MIAMISBURG,OH,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235273,0000003974,MISSION PLACE APARTMENTS,3101 N. PLUM STREET,HUTCHINSON,KS,67502,100,3/27/2013,3/27/2013,"696,000 ",5/1/2013,4/1/2043,360,3.5,"3,125.35 ","679,230.02 ",BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235275,0000003199,CYPRESS GLEN APTS,605 WISCONSIN DRIVE,HOLTON,KS,66436,20,4/30/2013,4/30/2013,"498,200 ",6/1/2013,5/1/2043,360,3.75,"2,307.24 ","487,478.83 ",BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235276,0000007360,COLORADO PLAZA,420 COLORADO,MANHATTAN,KS,66502,47,8/27/2013,8/27/2013,"1,221,000 ",10/1/2013,2/1/2033,233,4.68,"7,986.56 ","1,188,181.54 ",LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10235277,0000004783,MARTIN CREEK PLACE APTS,4950 SW HUNTOON,TOPEKA,KS,66604,121,9/25/2013,9/25/2013,"5,672,300 ",11/1/2013,10/1/2038,300,4.49,"31,496.30 ","5,578,452.16 ",LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,REH,223(a)(7)/221(d)(3) MKT Refi/ Moderate Income,,
10235278,0000003209,NEWTON PLAZA APTS,300 WEST 5TH STREET,NEWTON,KS,67114,46,5/22/2014,5/22/2014,"747,200 ",7/1/2014,6/1/2044,360,3.87,"3,511.47 ","746,098.25 ",BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,REJ,223(a)(7)/221(d)(4) MKT  Refi/ Moderate Income,,
10243044,0000022432,DERBY ASSISTED LIVING,719 N KLEIN CIRCLE,DERBY,KS,67037,40,7/18/2011,2/28/2013,"3,000,000 ",7/1/2012,6/1/2052,480,5.15,"14,765.20 ","2,950,229.36 ",GERSHMAN INVESTMENT CORP,SAINT LOUIS,MO,GERSHMAN INVESTMENT CORP,SAINT LOUIS,MO,RNL,232 Assisted Living,,
10243047,0000001205,COUNCIL GROVE ASSISTED LIVING,554 COUNTRY LANE,COUNCIL GROVE,KS,66846,30,1/27/2012,1/27/2012,"2,232,000 ",3/1/2012,3/1/2048,433,4.75,"10,784.41 ","2,172,219.71 ",GERSHMAN INVESTMENT CORP,SAINT LOUIS,MO,GERSHMAN INVESTMENT CORP,SAINT LOUIS,MO,REL,223(a)(7)/232 Refi/ Assisted Living,,
10245002,0000003575,DALE APARTMENTS,206 WEST 8TH STREET,COFFEYVILLE,KS,67337,47,11/1/2004,11/1/2004,"379,200 ",12/1/2004,11/1/2024,240,5.55,"3,998.23 ","35,669.96 ",HEARTLAND BANK,CHESTERFIELD,MO,HEARTLAND BANK,CHESTERFIELD,MO,REC,223(a)(7)/236(j)(1) Refi/ Lower Inc Families,,
10311014,0000006781,TIMBER CREEK APARTMENTS,6816 SOUTH  137TH PLAZA,OMAHA,NE,68137,180,11/15/2001,11/15/2001,"5,380,000 ",1/1/2002,12/1/2036,420,5.565,"29,120.98 ","4,470,628.29 ",BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311022,0000004409,HERITAGE MANOR,1343 W E ST.,HASTING,NE,68901,41,2/23/2004,2/23/2004,"720,000 ",4/1/2004,3/1/2039,420,5.58,"3,904.33 ","626,967.45 ",WELLS FARGO BANK NA,MC LEAN,VA,WELLS FARGO BANK NA,MC LEAN,VA,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311026,0000002944,WESTPOINT II APARTMENTS,13148 A PLAZA,OMAHA,NE,68144,72,6/29/2005,6/29/2005,"2,129,800 ",8/1/2005,7/1/2040,420,4.835,"10,525.76 ","1,867,345.33 ","PNC BANK, NATIONAL ASSOCIATION",MIAMISBURG,OH,"PNC BANK, NATIONAL ASSOCIATION",MIAMISBURG,OH,REK,223(a)(7)/207/223(f) Refinanced Insurance,,
10311029,0000000988,CORRIGAN HEIGHTS APARTMENTS,5914 5920 SO 38TH STREET,OMAHA,NE,68107,34,7/24/2007,7/24/2007,"1,056,000 ",9/1/2007,8/1/2042,420,5.975,"6,003.48 ","979,612.19 ","PNC BANK, NATIONAL ASSOCIATION",MIAMISBURG,OH,"PNC BANK, NATIONAL ASSOCIATION",MIAMISBURG,OH,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311030,0000000818,UNION MANOR APARTMENTS,5211 CALVERT STREET,LINCOLN,NE,68506,56,10/19/2007,10/19/2007,"1,376,400 ",12/1/2007,11/1/2026,228,6.1,"10,210.02 ","1,060,173.19 ","PNC BANK, NATIONAL ASSOCIATION",MIAMISBURG,OH,"PNC BANK, NATIONAL ASSOCIATION",MIAMISBURG,OH,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311031,0000000341,J C WADE SENIOR VILLA,3464 OHIO ST,OMAHA,NE,68111,50,4/17/2008,4/17/2008,"2,159,900 ",6/1/2008,5/1/2043,420,5.25,"11,386.53 ","2,025,829.38 ",GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,GRANDBRIDGE REAL ESTATE CAPITA,HOOVER,AL,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311032,0000017661,COMMUNITY ALLIANCE HOUSING I,2510 S 60TH ST 2504 S 60TH ST,OMAHA,NE,68106,42,1/21/2009,1/21/2009,"1,354,000 ",3/1/2009,2/1/2039,360,6.7,"8,737.06 ","1,262,057.05 ","PNC BANK, NATIONAL ASSOCIATION",MIAMISBURG,OH,"PNC BANK, NATIONAL ASSOCIATION",MIAMISBURG,OH,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311033,0000017795,WEST CENTRAL,308 E 6TH  110 EAST E  301 EAS,MCCOOK,NE,69001,42,3/25/2009,3/25/2009,"1,155,100 ",5/1/2009,4/1/2044,420,6.28,"6,804.88 ","1,098,567.27 ",LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311034,0000018004,SOUTH OAK MANOR,1100 SOUTH OAK STREET,NO PLATTE,NE,69101,82,7/10/2009,7/10/2009,"3,500,000 ",9/1/2009,8/1/2044,420,5.83,"19,558.67 ","3,325,948.84 ",LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311036,0000018275,LHD HOUSING PROJECT,330 N 34TH STREET,LINCOLN,NE,68503,66,10/15/2009,10/15/2009,"2,782,700 ",12/1/2009,11/1/2039,360,4.73,"14,482.35 ","2,562,997.54 ",LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311037,0000018457,INDIAN CENTER,2000 NO 28TH STREET & 2911-295,LINCOLN,NE,68503,48,12/21/2009,12/21/2009,"2,000,000 ",2/1/2010,1/1/2045,420,4.93,"10,004.64 ","1,892,148.54 ",LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311040,0000018879,MONARCH VILLAS,201 CEDARDALE ROAD,PAPILLION,NE,68046,76,5/12/2010,5/12/2010,"1,856,700 ",7/1/2010,6/1/2040,360,4.83,"9,775.16 ","1,732,288.72 ",LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311043,0000020191,1001 APTS,1005 N 90 STREET,OMAHA,NE,68114,110,11/19/2010,11/19/2010,"4,505,000 ",1/1/2011,12/1/2045,420,4.85,"22,307.04 ","4,312,906.86 ",GERSHMAN INVESTMENT CORP,SAINT LOUIS,MO,GERSHMAN INVESTMENT CORP,SAINT LOUIS,MO,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311044,0000020606,PARK RIDGE APARTMENTS,900 WEST C ST,LINCOLN,NE,68522,96,1/19/2011,1/19/2011,"4,719,700 ",3/1/2011,2/1/2046,420,4.25,"21,611.22 ","4,504,084.87 ",JOHNSON CAPITAL HUNTOON HASTIN,NORWALK,CT,"PNC BANK, NATIONAL ASSOCIATION",MIAMISBURG,OH,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311045,0000022748,MNIS,406 EAST SOUTH STREET,HASTINGS,NE,68901,57,10/13/2011,10/13/2011,"1,981,700 ",12/1/2011,11/1/2046,420,4.06,"8,845.93 ","1,909,464.52 ",LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311047,0000009182,Country Club Apartments,5344 South 99th Street,OMAHA,NE,68127,283,2/29/2012,2/29/2012,"5,447,800 ",4/1/2012,7/1/2040,340,3.61,"25,612.59 ","5,178,766.29 ",BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,BERKADIA COMMERCIAL MORTGAGE L,HORSHAM,PA,REK,223(a)(7)/207/223(f) Refinanced Insurance,,
10311048,0000023204,TIPTOP APARTMENTS,1524 CUMING STREET,OMAHA,NE,68102,98,3/30/2012,3/30/2012,"9,579,500 ",5/1/2012,4/1/2047,420,3.4,"39,038.15 ","9,246,186.74 ",LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311049,0000023382,BRITAIN TOWNE APARTMENTS,2107 CHILDS ROAD,BELLEVUE,NE,68005,168,5/17/2012,5/17/2012,"6,160,000 ",7/1/2012,6/1/2047,420,3.8,"26,540.90 ","5,977,296.51 ",GERSHMAN INVESTMENT CORP,SAINT LOUIS,MO,GERSHMAN INVESTMENT CORP,SAINT LOUIS,MO,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311050,0000006584,BRENT VILLAGE APTS,1409 BUCK DRIVE,BELLEVUE,NE,68005,180,7/19/2012,7/19/2012,"5,936,800 ",9/1/2012,8/1/2047,420,3.48,"24,467.49 ","5,764,602.80 ",PRUDENTIAL HUNTOON PAIGE ASSOC,DALLAS,TX,PRUDENTIAL HUNTOON PAIGE ASSOC,DALLAS,TX,REK,223(a)(7)/207/223(f) Refinanced Insurance,,
10311051,0000024189,PARALYZED VETERAN OF AMERICA,2004 N 81 CT.,OMAHA,NE,68134,64,11/30/2012,11/30/2012,"3,223,900 ",1/1/2013,12/1/2042,360,2.73,"13,127.16 ","3,111,554.18 ",LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,LANCASTER POLLARD MORTGAGE COM,COLUMBUS,OH,HRI,207/ 223(f) Pur/ Refin Hsg.,,
10311052,0000023952,ORPHEUM TOWER APARTMENTS,405 SOUTH 16TH STREET,OMAHA,NE,68102,132,9/21/2012,9/21/2012,"9,539,000 ",11/1/2012,1/1/2046,399,3.14,"38,549.24 ","9,246,041.70 ",GERSHMAN INVESTMENT CORP,SAINT LOUIS,MO,GERSHMAN INVESTMENT CORP,SAINT LOUIS,MO,HRI,207/ 223(f) Pur/ Refin Hsg.,,
